Name,Description,GTEX-NPJ7,GTEX-P44H,GTEX-Q2AG,GTEX-QVJO,GTEX-UTHO,GTEX-WVLH,GTEX-Y8DK
ENSG00000188827,SLX4,917,569,1569,572,429,1924,926
ENSG00000213918,DNASE1,1044,281,1304,657,652,1510,665
ENSG00000263235,RP11-461A8.4,36,26,21,16,30,21,0
ENSG00000126602,TRAP1,2619,1790,3880,1629,2140,4742,2405
ENSG00000276754,RP11-461A8.5,4,0,3,0,8,3,3
ENSG00000005339,CREBBP,4101,2409,7239,2653,3308,6214,2899
ENSG00000262516,RP11-95J11.1,0,0,0,1,0,0,0
ENSG00000262888,RP11-462G12.2,5,4,5,0,0,2,2
ENSG00000262185,RP11-462G12.1,11,4,23,6,0,11,18
ENSG00000162104,ADCY9,2323,824,3902,1523,1516,3455,1684
ENSG00000263159,RP11-462G12.4,0,0,0,0,0,1,1
ENSG00000262471,RP11-95P2.4,0,0,1,0,0,0,0
ENSG00000263105,RP11-95P2.3,0,0,0,0,0,0,0
ENSG00000185739,SRL,132,113,156,93,97,74,82
ENSG00000262468,LINC01569,58,13,83,29,86,83,32
ENSG00000090447,TFAP4,403,311,448,279,647,473,276
ENSG00000126603,GLIS2,500,407,697,344,445,625,420
ENSG00000262686,GLIS2-AS1,32,17,31,3,4,16,8
ENSG00000217930,PAM16,643,432,919,346,1167,1126,785
ENSG00000262712,RP11-295D4.1,43,19,72,10,58,54,36
ENSG00000280063,RP11-295D4.3,52,16,119,30,0,117,29
ENSG00000262246,CORO7,1466,1065,3024,1268,2049,3157,1873
ENSG00000168140,VASN,805,495,920,274,411,885,380
ENSG00000103423,DNAJA3,2585,1211,3995,1888,2118,4792,2486
ENSG00000277170,RP11-295D4.4,4,3,0,0,0,9,2
ENSG00000277440,RP11-295D4.5,2,4,0,0,0,10,2
ENSG00000275515,RP11-295D4.7,0,0,0,0,0,0,0
ENSG00000153406,NMRAL1,1410,913,1908,845,2608,2793,1357
ENSG00000103415,HMOX2,3330,1648,5918,2422,5706,8410,4384
ENSG00000089486,CDIP1,12743,6725,18153,7480,11769,18263,10543
ENSG00000278434,RP11-709D24.8,6,6,8,7,8,23,9
ENSG00000205832,C16orf96,43,34,39,16,1,58,34
ENSG00000261789,RP11-709D24.5,0,0,0,0,0,0,1
ENSG00000261612,SUB1P3,0,2,3,0,0,3,0
ENSG00000153443,UBALD1,1667,870,2882,901,2747,2735,2070
ENSG00000102858,MGRN1,5807,3219,10419,3135,3857,9673,5734
ENSG00000263955,RN7SL850P,0,0,2,1,0,0,0
ENSG00000261442,RP11-709D24.6,0,0,9,1,0,0,1
ENSG00000278700,Metazoa_SRP,2,0,2,4,0,9,0
ENSG00000276641,MIR6769A,0,0,0,0,0,0,0
ENSG00000168101,NUDT16L1,1484,860,2492,879,1792,2437,1472
ENSG00000168096,ANKS3,937,1237,1756,743,2258,2106,1402
ENSG00000166246,C16orf71,72,44,105,22,112,116,86
ENSG00000103199,ZNF500,659,344,1064,482,659,1307,553
ENSG00000276096,Metazoa_SRP,0,0,0,0,0,5,0
ENSG00000140623,SEPT12,12,30,15,8,2,47,44
ENSG00000267795,SMIM22,9,6,5,7,6,44,25
ENSG00000267077,RP11-127I20.5,8,3,11,3,11,22,17
ENSG00000067836,ROGDI,4741,3088,9305,3189,8048,10687,6487
ENSG00000140632,GLYR1,7450,3807,9262,4520,4233,12232,5867
ENSG00000275056,RP11-127I20.8,7,2,2,0,0,5,0
ENSG00000118900,UBN1,2339,944,3886,1989,1406,3903,1857
ENSG00000118898,PPL,2079,996,4073,2890,1875,4061,2536
ENSG00000103184,SEC14L5,3600,2371,6619,3539,5279,9913,3276
ENSG00000103174,NAGPA,1693,1036,3684,1282,3069,4480,2013
ENSG00000267072,NAGPA-AS1,69,79,50,12,23,25,15
ENSG00000153446,C16orf89,1119,873,773,209,427,517,381
ENSG00000033011,ALG1,451,361,615,252,338,877,367
ENSG00000260882,RP11-10K17.3,1,0,1,0,0,2,3
ENSG00000118894,EEF2KMT,139,73,210,91,122,230,84
ENSG00000267070,RP11-10K17.6,3,0,0,2,0,4,0
ENSG00000273963,ENPP7P14,0,0,0,0,0,3,2
ENSG00000260431,RP11-382N13.6,0,0,0,0,1,0,0
ENSG00000261811,LINC02164,0,0,0,0,0,0,0
ENSG00000260411,RP11-420N3.2,12,6,57,16,16,54,16
ENSG00000260817,RP11-382N13.4,0,0,0,0,0,0,0
ENSG00000242278,RP11-382N13.1,1,1,0,0,0,0,2
ENSG00000267182,SNRPCP20,0,0,0,0,0,0,1
ENSG00000261007,RP11-382N13.3,2,0,0,0,19,0,1
ENSG00000260338,LINC01570,6,0,2,0,0,5,3
ENSG00000273648,MIR8065,0,0,0,0,0,0,0
ENSG00000270440,RP11-19H6.1,0,0,0,0,0,0,0
ENSG00000078328,RBFOX1,14395,10591,23756,12301,13657,28668,13916
ENSG00000280000,RP11-509E10.3,10,0,4,4,0,3,0
ENSG00000257180,RP11-509E10.1,2,0,0,1,0,5,2
ENSG00000260835,RP11-468I15.1,6,0,0,0,0,1,0
ENSG00000278975,RP11-185J20.1,10,0,3,0,0,2,0
ENSG00000259963,RP11-185J20.2,1,0,0,0,0,0,0
ENSG00000252080,RNU7-99P,0,0,0,0,0,0,0
ENSG00000200869,RNU6-457P,1,0,1,0,0,0,1
ENSG00000212189,RNU6-328P,0,0,0,0,0,0,0
ENSG00000240419,RP11-545E8.1,3,0,0,4,0,0,0
ENSG00000283584,snoMe28S-Am2634,0,0,0,0,0,0,0
ENSG00000261198,RP11-26O3.1,3,0,0,0,0,0,0
ENSG00000252138,SNORA40,0,0,0,0,0,0,0
ENSG00000260289,CTD-2535I10.1,0,0,0,0,0,0,0
ENSG00000260003,RP11-279O17.2,0,0,0,0,0,0,0
ENSG00000261319,LINC02152,0,0,0,0,0,0,0
ENSG00000260058,RP11-279O17.3,0,0,0,0,0,0,0
ENSG00000259819,RP11-568A19.1,0,0,0,0,0,0,0
ENSG00000260379,RP11-483K5.2,2,0,1,0,0,0,0
ENSG00000261066,RP11-483K5.3,0,4,1,0,0,0,0
ENSG00000232258,TMEM114,0,7,18,1,0,4,2
ENSG00000067365,METTL22,677,519,926,391,783,1255,548
ENSG00000279357,RP11-475D10.4,2,1,0,0,0,2,0
ENSG00000183044,ABAT,19823,17171,34115,15152,11214,33294,20375
ENSG00000243954,RN7SL743P,0,0,0,0,0,0,0
ENSG00000238417,RNU7-63P,0,0,0,0,0,0,0
ENSG00000260764,RP11-475D10.5,0,0,0,0,0,0,0
ENSG00000184857,TMEM186,321,206,473,258,356,629,308
ENSG00000140650,PMM2,47,46,98,47,2,169,56
ENSG00000260350,RP11-152P23.2,0,0,0,0,0,0,0
ENSG00000260276,RP11-77H9.2,45,11,58,20,25,46,26
ENSG00000153048,CARHSP1,904,820,887,670,1775,1128,675
ENSG00000261481,RP11-77H9.6,6,0,2,0,9,1,5
ENSG00000283516,RP11-77H9.1,2,2,1,2,0,2,0
ENSG00000187555,USP7,7113,4705,10421,5111,6103,12537,5333
ENSG00000260979,RP11-77H9.8,0,2,0,0,4,4,0
ENSG00000261392,RP11-473I1.6,0,0,0,0,0,0,0
ENSG00000182831,C16orf72,1907,1315,2846,1207,2110,3581,1476
ENSG00000220793,RPL21P119,2,8,6,3,16,6,3
ENSG00000261617,LINC02177,53,42,47,42,77,157,47
ENSG00000261397,LINC01177,0,0,0,0,1,0,0
ENSG00000261075,LINC01195,0,0,0,0,0,0,0
ENSG00000260071,RP11-418I22.2,3,0,1,1,0,11,0
ENSG00000283003,RP11-418I22.3,4,4,0,4,0,7,4
ENSG00000200468,RNA5SP403,0,0,1,0,0,0,0
ENSG00000252927,RNA5SP404,0,0,0,0,0,0,0
ENSG00000260362,RP11-297M9.1,5,5,4,4,16,0,0
ENSG00000183454,GRIN2A,10939,4869,16716,7701,7033,21109,9150
ENSG00000283221,RP11-297M9.2,1,1,0,0,0,1,0
ENSG00000261810,RP11-895K13.2,15,4,4,3,12,1,4
ENSG00000261647,IMPDH1P11,4,0,3,2,0,0,0
ENSG00000266439,RN7SL493P,2,1,2,0,6,2,5
ENSG00000166669,ATF7IP2,553,387,813,360,736,955,362
ENSG00000260756,RP11-609N14.1,0,0,0,0,0,0,0
ENSG00000279662,RP11-609N14.4,48,12,29,30,8,29,16
ENSG00000199482,RNU6-633P,0,0,0,0,0,0,0
ENSG00000260468,LINC01290,0,0,0,0,0,2,0
ENSG00000213853,EMP2,1863,730,1011,773,861,576,499
ENSG00000260310,RP11-27M24.2,1,0,0,0,0,0,0
ENSG00000153060,TEKT5,22,24,33,12,24,31,12
ENSG00000263279,RP11-109M19.1,0,0,0,0,0,2,0
ENSG00000263241,MTCYBP33,0,0,0,2,30,0,0
ENSG00000262107,MTND6P33,0,0,0,0,30,0,0
ENSG00000261904,MTND5P33,0,0,0,1,0,0,0
ENSG00000262322,MTND4P34,0,0,0,0,0,0,0
ENSG00000262259,MTND4LP24,0,0,0,0,0,0,0
ENSG00000263196,MTND3P13,0,0,0,0,0,0,0
ENSG00000262158,MTCO3P24,0,0,0,0,0,0,1
ENSG00000262381,MTATP6P24,0,0,0,1,0,0,0
ENSG00000103274,NUBP1,194,132,264,103,259,333,206
ENSG00000166676,TVP23A,704,415,1107,283,587,1544,636
ENSG00000262488,RP11-876N24.1,10,23,8,10,0,12,6
ENSG00000262151,RP11-876N24.2,0,0,0,3,0,2,0
ENSG00000179583,CIITA,220,174,218,355,95,150,189
ENSG00000182108,DEXI,0,0,5,1,2,7,4
ENSG00000280153,RP11-876N24.3,44,49,60,73,30,75,46
ENSG00000263013,RP11-876N24.5,19,8,55,23,0,32,23
ENSG00000262222,RP11-876N24.4,19,21,25,26,19,18,17
ENSG00000038532,CLEC16A,2855,1822,4468,1804,2196,4658,2425
ENSG00000229917,RPL7P46,0,0,6,0,0,0,0
ENSG00000274038,RP11-66H6.4,1,0,0,0,0,0,0
ENSG00000262020,RP11-66H6.3,0,0,0,0,0,1,1
ENSG00000263033,RP11-396B14.2,71,41,36,21,28,59,32
ENSG00000263179,HNRNPCP4,6,0,5,4,0,2,0
ENSG00000175643,RMI2,437,104,331,76,512,205,226
ENSG00000185338,SOCS1,34,9,9,2,6,19,16
ENSG00000178279,TNP2,0,0,0,0,0,2,0
ENSG00000178257,PRM3,0,0,0,0,0,0,0
ENSG00000212228,SNORA48,0,0,0,0,0,0,0
ENSG00000122304,PRM2,0,0,0,0,0,0,0
ENSG00000175646,PRM1,0,0,0,0,0,4,0
ENSG00000221801,MIR548H2,0,0,0,0,0,0,0
ENSG00000199668,Y_RNA,0,0,0,0,0,0,0
ENSG00000263080,RP11-485G7.5,7,0,3,3,0,6,2
ENSG00000262703,RP11-485G7.6,4,0,5,0,18,0,0
ENSG00000188897,CTD-3088G3.8,29,43,87,35,38,74,44
ENSG00000262636,CTD-3088G3.4,0,0,0,1,0,0,0
ENSG00000262999,CTD-3088G3.6,0,1,0,1,0,0,0
ENSG00000189067,LITAF,1664,1429,1217,1050,2508,1700,692
ENSG00000184602,SNN,16120,14692,24429,12530,13460,27195,17100
ENSG00000153066,TXNDC11,1135,823,1224,689,1327,1503,876
ENSG00000262420,RP11-490O6.2,10,10,12,3,30,8,11
ENSG00000122299,ZC3H7A,2248,1790,2433,1527,1582,3386,1401
ENSG00000274505,Metazoa_SRP,2,3,4,1,0,0,1
ENSG00000277369,RP11-486I11.2,28,16,49,10,20,38,27
ENSG00000262117,BCAR4,2,0,0,0,0,2,0
ENSG00000171490,RSL1D1,3736,2902,5323,2796,4010,6242,2808
ENSG00000263307,RP11-166B2.8,5,2,2,1,0,3,0
ENSG00000103342,GSPT1,4884,3166,6257,3517,4848,7349,3299
ENSG00000261560,RP11-166B2.3,16,2,8,16,4,17,4
ENSG00000260318,COX6CP1,1,0,2,1,0,1,0
ENSG00000261216,RP11-166B2.5,0,0,1,0,0,0,0
ENSG00000277458,RP11-166B2.9,0,0,0,0,0,0,0
ENSG00000234719,NPIPB2,61,111,87,44,4,8,45
ENSG00000048462,TNFRSF17,0,2,0,0,0,2,2
ENSG00000260224,UBL5P4,0,0,0,0,0,0,0
ENSG00000048471,SNX29,1515,1234,1713,1048,900,2231,825
ENSG00000260488,RP11-166B2.7,0,2,1,0,0,0,1
ENSG00000241641,RPS23P6,0,1,2,2,1,6,0
ENSG00000175604,RP11-276H1.3,2,0,0,0,0,0,0
ENSG00000261293,RP11-276H1.2,0,0,0,0,0,1,0
ENSG00000238685,ACA64,0,0,0,0,0,0,0
ENSG00000261394,RP11-165M1.3,3,0,0,0,0,0,0
ENSG00000260723,RP11-165M1.2,1,0,0,0,0,0,0
ENSG00000278979,RP11-165M1.1,2,0,0,0,0,1,0
ENSG00000260601,RP11-552C15.1,0,0,2,0,0,1,0
ENSG00000259876,CTD-3037G24.4,0,0,0,0,0,0,0
ENSG00000259899,CTD-3037G24.3,1,0,0,0,0,1,1
ENSG00000274834,CTD-3037G24.5,2,0,0,0,0,2,0
ENSG00000103381,CPPED1,814,932,1146,690,1204,1536,656
ENSG00000264733,MIR4718,0,0,0,0,0,0,0
ENSG00000260378,CTD-2583P5.1,0,0,0,0,0,0,0
ENSG00000261158,CTD-2583P5.3,0,0,1,0,32,2,0
ENSG00000199474,SNORA27,0,0,0,0,0,0,0
ENSG00000241932,RP11-14K2.1,0,0,0,1,0,0,1
ENSG00000237515,SHISA9,2799,1238,4209,1730,1989,4934,1751
ENSG00000262116,AC009134.1,1,0,0,0,0,0,0
ENSG00000262801,U91319.1,11,0,11,2,3,19,7
ENSG00000262011,AC003009.1,0,0,0,0,0,0,0
ENSG00000262235,TMF1P1,0,0,0,0,0,0,0
ENSG00000262267,U95743.1,6,5,7,8,0,25,0
ENSG00000175595,ERCC4,418,350,725,331,409,850,297
ENSG00000242307,RPS26P52,0,0,0,0,0,0,0
ENSG00000262732,CTD-2135D7.2,25,6,9,25,112,51,2
ENSG00000263234,CTD-2135D7.3,0,0,0,0,0,0,0
ENSG00000262097,LINC02185,13,10,9,12,0,26,13
ENSG00000261856,LINC02186,0,0,0,0,0,1,0
ENSG00000186260,MKL2,16025,7056,17788,10235,10896,20917,8339
ENSG00000276564,CTA-276F8.1,406,111,473,176,323,540,298
ENSG00000262529,CTA-276F8.2,0,1,0,2,0,0,0
ENSG00000262470,TVP23CP2,9,1,0,0,0,0,2
ENSG00000201075,Y_RNA,0,0,0,0,0,0,0
ENSG00000262454,MIR193BHG,78,46,151,100,1,170,75
ENSG00000207639,MIR193B,0,0,0,0,0,0,0
ENSG00000199130,MIR365A,0,0,0,0,0,0,0
ENSG00000260009,LINC02130,0,0,0,0,0,0,0
ENSG00000263257,RP11-65J21.4,2,0,3,0,0,1,0
ENSG00000140694,PARN,1816,1283,1873,965,1728,2823,1123
ENSG00000242430,RN7SL274P,0,0,0,0,0,0,0
ENSG00000103429,BFAR,1528,890,1685,945,1398,2346,991
ENSG00000238964,RNU7-125P,0,0,0,0,0,0,0
ENSG00000069764,PLA2G10,8,0,4,2,8,3,0
ENSG00000261523,RP11-82O18.2,0,0,0,0,0,0,0
ENSG00000224712,NPIPA3,8,14,5,5,51,8,3
ENSG00000254609,RP11-719K4.3,0,0,0,0,0,0,0
ENSG00000261695,RP11-719K4.6,0,1,0,1,0,0,0
ENSG00000254852,NPIPA2,61,23,43,30,151,30,39
ENSG00000255037,RP11-680G24.1,0,0,0,0,0,0,0
ENSG00000255277,ABCC6P2,9,2,11,0,8,10,4
ENSG00000103512,NOMO1,3648,2138,6730,2547,4749,6988,3389
ENSG00000270734,RP11-719K4.7,0,0,0,0,0,0,0
ENSG00000257264,MIR3179-1,0,1,0,2,0,0,0
ENSG00000263918,MIR3670-1,0,0,0,0,0,0,0
ENSG00000258354,MIR3180-1,0,0,0,1,0,0,3
ENSG00000183458,RP11-958N24.1,1370,1108,3200,2046,650,3532,2088
ENSG00000207425,Y_RNA,2,0,4,0,0,0,3
ENSG00000275259,MIR6511A1,0,0,0,0,0,0,0
ENSG00000278265,MIR6770-1,0,0,0,0,0,0,0
ENSG00000183426,NPIPA1,916,609,996,335,3642,606,732
ENSG00000273804,RP11-680G24.7,0,0,2,4,0,1,0
ENSG00000179889,PDXDC1,3287,1905,5297,2444,3104,5384,3060
ENSG00000261819,RP11-680G24.4,33,17,77,18,95,84,46
ENSG00000238728,MIR1972-1,0,0,0,0,0,0,0
ENSG00000275910,RP11-680G24.6,18,1,20,2,11,16,9
ENSG00000157045,NTAN1,714,554,855,432,1236,1266,798
ENSG00000085721,RRN3,2551,1585,1944,1267,2355,2844,1356
ENSG00000260735,RP11-72I8.1,40,14,15,14,2,88,13
ENSG00000188599,NPIPP1,2059,2050,1092,753,3139,1323,856
ENSG00000250251,PKD1P6,1621,2091,2374,1109,307,2338,1087
ENSG00000283346,MIR6511B2,0,0,0,0,0,0,0
ENSG00000207294,Y_RNA,0,0,0,0,0,0,0
ENSG00000264115,MIR3180-4,0,0,0,0,0,0,0
ENSG00000257391,MIR3180-4,6,2,2,0,0,2,3
ENSG00000277770,RP11-72I8.2,0,0,0,0,0,0,0
ENSG00000183793,NPIPA5,439,498,90,386,258,480,271
ENSG00000156968,MPV17L,829,807,1012,492,541,1363,571
ENSG00000166780,C16orf45,14587,8291,20822,10609,11893,27316,14076
ENSG00000166783,KIAA0430,10581,8958,17605,9160,9947,20046,8393
ENSG00000257769,CTB-193M12.1,0,0,2,0,0,0,0
ENSG00000072864,NDE1,330,231,384,357,1196,462,237
ENSG00000262380,CTB-193M12.3,0,0,0,0,0,2,0
ENSG00000280206,CTB-193M12.5,23,8,24,37,212,72,24
ENSG00000133392,MYH11,2097,1834,1230,1042,277,1464,695
ENSG00000263335,AF001548.5,22,13,14,24,32,58,13
ENSG00000263065,AF001548.6,2,1,0,1,0,4,2
ENSG00000280429,AF001548.3,4,0,0,2,0,1,0
ENSG00000133393,FOPNL,1732,1463,1696,1017,2345,2609,1225
ENSG00000206778,RNU6-213P,0,0,0,0,0,0,0
ENSG00000262171,CTA-972D3.2,2,0,0,1,0,2,1
ENSG00000215003,RPL15P20,1,1,3,1,0,0,0
ENSG00000103222,ABCC1,797,451,1486,582,733,1530,634
ENSG00000241067,RPL17P40,0,0,0,0,0,0,0
ENSG00000091262,ABCC6,80,41,64,39,61,59,61
ENSG00000262332,RP11-517A5.7,0,0,0,1,1,0,0
ENSG00000103226,NOMO3,250,250,727,80,43,1216,362
ENSG00000263029,RP11-517A5.6,0,0,0,0,0,0,0
ENSG00000262848,RP11-517A5.5,0,0,0,0,0,0,0
ENSG00000257381,MIR3179-2,0,0,0,0,0,0,0
ENSG00000264722,MIR3670-2,0,0,0,0,0,0,0
ENSG00000257366,MIR3180-2,1,0,0,0,0,0,1
ENSG00000244257,PKD1P1,0,2,6,0,2,6,0
ENSG00000206706,Y_RNA,0,0,0,0,0,0,0
ENSG00000183889,AC138969.4,206,294,190,65,1512,569,204
ENSG00000278221,MIR6511A2,0,0,0,0,0,0,0
ENSG00000277698,MIR6770-2,0,0,0,0,0,0,0
ENSG00000277920,RP11-958N24.4,0,0,0,0,0,0,0
ENSG00000227827,RP11-958N24.2,18,236,514,363,8,3081,42
ENSG00000276311,MIR6511A3,0,0,0,0,0,0,0
ENSG00000214967,NPIPA7,0,24,19,1,40,12,27
ENSG00000261181,RP11-467M13.2,0,0,0,0,0,0,0
ENSG00000261362,RP11-467M13.3,0,1,0,0,0,0,0
ENSG00000260126,RP11-14N9.2,0,0,0,0,0,0,0
ENSG00000279729,RP11-14N9.1,0,6,0,0,0,2,0
ENSG00000261748,RP11-419L9.1,0,0,0,0,0,0,0
ENSG00000279490,CTD-2576D5.1,2,0,4,0,0,2,0
ENSG00000260675,CTD-2576D5.3,0,0,0,0,0,0,0
ENSG00000260405,CTD-2576D5.2,0,0,0,0,0,0,0
ENSG00000103489,XYLT1,1972,1313,3992,1233,1182,4143,1571
ENSG00000261448,CTD-2576D5.4,1,0,0,0,0,1,0
ENSG00000279410,RP11-1102P22.3,4,0,0,3,0,0,0
ENSG00000279415,RP11-1102P22.1,10,1,2,4,0,2,2
ENSG00000279620,RP11-1102P22.2,0,0,2,4,0,4,0
ENSG00000275927,RP11-567P19.1,1,0,0,0,0,0,1
ENSG00000260945,RP11-916L7.1,0,0,0,0,0,0,0
ENSG00000261555,CTD-3229J4.1,0,2,6,0,0,2,0
ENSG00000228071,RPL7P47,2,7,5,2,4,1,1
ENSG00000280283,CTA-481E9.2,0,0,1,0,0,0,0
ENSG00000259929,CTA-481E9.4,2,0,0,0,0,0,0
ENSG00000260242,CTA-481E9.3,0,0,0,0,0,0,0
ENSG00000260933,RP11-164A6.1,0,0,0,0,0,0,0
ENSG00000278994,CTD-2036A2.1,0,0,0,0,0,0,0
ENSG00000276484,RP11-1212A22.7,0,0,0,0,0,0,0
ENSG00000214940,NPIPA8,0,0,1,2,5,3,4
ENSG00000205746,RP11-1212A22.1,331,223,985,482,26,1079,522
ENSG00000273613,MIR6511A4,0,0,0,0,0,0,0
ENSG00000277647,RP11-1212A22.8,0,0,0,0,0,0,0
ENSG00000233024,RP11-1212A22.4,7,12,4,5,97,8,20
ENSG00000254681,PKD1P5,89,98,1471,1059,72,310,191
ENSG00000275391,MIR6770-3,0,0,0,0,0,0,0
ENSG00000206927,Y_RNA,0,0,0,0,0,0,0
ENSG00000257563,MIR3180-3,0,0,0,0,0,0,0
ENSG00000265776,MIR3670-3,0,0,0,0,0,0,0
ENSG00000257527,MIR3179-3,0,0,0,0,0,0,0
ENSG00000266454,MIR3179-3,0,0,0,0,0,0,0
ENSG00000185164,NOMO2,932,406,2689,737,647,2484,884
ENSG00000274025,MIR3670-4,0,0,0,0,0,0,0
ENSG00000277014,MIR3179-4,0,0,0,0,0,0,0
ENSG00000262974,RP11-457I16.4,0,0,0,0,0,4,0
ENSG00000260550,RP11-457I16.2,2,0,0,0,0,2,0
ENSG00000256340,ABCC6P1,36,11,60,31,41,50,29
ENSG00000134419,RPS15A,7061,5286,5044,3524,8756,6721,3767
ENSG00000170540,ARL6IP1,31723,28818,36393,18601,25345,49081,24890
ENSG00000260017,RP11-1035H13.2,0,4,0,0,0,0,0
ENSG00000157106,SMG1,6708,3289,6126,4499,4131,9282,3944
ENSG00000260352,CTD-2288F12.1,0,0,0,0,0,0,0
ENSG00000170537,TMC7,176,165,548,420,747,821,330
ENSG00000207167,RNU6-1340P,0,0,0,0,0,0,0
ENSG00000261465,RP11-626G11.5,1,2,0,0,0,3,0
ENSG00000261357,RP11-626G11.1,2,0,2,14,32,12,0
ENSG00000167186,COQ7,820,840,1397,590,923,1875,712
ENSG00000260430,RP11-626G11.4,7,0,7,2,15,7,4
ENSG00000278389,RP11-626G11.6,3,3,10,2,0,7,0
ENSG00000205730,ITPRIPL2,266,155,351,316,109,251,149
ENSG00000103528,SYT17,2861,1465,3108,1106,1506,3158,1336
ENSG00000261210,CLEC19A,7,7,10,18,17,16,8
ENSG00000259871,CTA-363E6.1,4,4,2,10,0,2,0
ENSG00000259925,CTA-363E6.2,0,0,0,4,0,0,0
ENSG00000280265,CTA-363E6.3,0,0,0,0,0,0,0
ENSG00000103534,TMC5,19,16,26,9,17,35,7
ENSG00000260681,CTA-363E6.5,0,0,0,0,0,0,0
ENSG00000260592,CTA-363E6.6,1,0,1,0,1,0,1
ENSG00000006007,GDE1,4000,3386,5861,3377,5718,7245,3761
ENSG00000103540,CCP110,2338,2406,3531,2439,7273,5942,2175
ENSG00000103544,C16orf62,2956,2070,4027,1743,2912,4918,1981
ENSG00000276571,AC002550.6,18,7,14,17,45,33,7
ENSG00000103550,KNOP1,524,225,671,351,628,706,345
ENSG00000261312,AC002550.5,3,0,0,0,0,0,0
ENSG00000174628,IQCK,372,300,307,162,176,360,195
ENSG00000261195,CTD-2380F24.1,13,12,58,38,149,77,26
ENSG00000261939,LARP7P2,0,0,0,0,0,0,0
ENSG00000167191,GPRC5B,21871,9423,18384,10509,21145,17116,9139
ENSG00000180269,GPR139,0,0,0,0,0,0,0
ENSG00000277211,RP11-204E4.4,0,0,0,0,0,0,0
ENSG00000263253,RP11-204E4.3,0,0,0,0,0,0,0
ENSG00000227624,SNRPEP3,0,0,0,0,0,0,0
ENSG00000169347,GP2,0,1,44,0,127,177,283
ENSG00000169344,UMOD,1,0,0,0,0,0,0
ENSG00000169340,PDILT,0,0,1,0,0,0,0
ENSG00000263237,RP11-429K17.1,0,0,0,0,0,0,0
ENSG00000183549,ACSM5,236,178,137,233,70,74,69
ENSG00000262995,CTD-2194A8.2,0,1,0,0,0,0,0
ENSG00000183747,ACSM2A,0,0,0,0,0,3,0
ENSG00000280306,CTD-3076M17.1,0,0,0,0,0,1,0
ENSG00000066813,ACSM2B,0,0,0,0,0,0,0
ENSG00000260201,RP11-143N13.2,0,0,0,0,0,0,0
ENSG00000260762,ACSM5P1,0,3,1,0,0,0,1
ENSG00000005187,ACSM3,6,20,12,5,24,12,6
ENSG00000275315,RP11-143N13.4,0,0,0,0,0,0,0
ENSG00000274730,RP11-143N13.3,0,0,0,0,0,0,0
ENSG00000166743,ACSM1,6,16,12,10,47,33,8
ENSG00000066654,THUMPD1,2870,2058,3009,1939,2690,4309,1686
ENSG00000283399,AC004381.8,3,0,1,1,0,5,2
ENSG00000260510,AC004381.7,0,1,0,0,0,0,0
ENSG00000196678,ERI2,339,295,421,207,271,769,223
ENSG00000200893,RNU6-944P,0,0,0,0,0,0,0
ENSG00000005189,AC004381.6,196,166,194,102,322,384,137
ENSG00000275908,U4atac,0,0,0,0,0,0,0
ENSG00000188215,DCUN1D3,573,262,708,252,364,820,284
ENSG00000102897,LYRM1,1555,1247,1633,979,1661,2206,1179
ENSG00000158486,DNAH3,3,2,16,2,1,21,17
ENSG00000263331,CTC-508F8.1,0,0,1,0,0,0,2
ENSG00000011638,TMEM159,321,175,240,191,179,549,172
ENSG00000262983,AF001550.7,0,0,0,0,0,0,0
ENSG00000103310,ZP2,10,2,0,0,0,5,0
ENSG00000175311,ANKS4B,15,7,10,12,0,24,6
ENSG00000103316,CRYM,5976,3212,10654,3411,6638,14023,10102
ENSG00000283421,AF001550.9,0,0,0,0,0,0,0
ENSG00000189149,CRYM-AS1,3,0,0,0,0,5,0
ENSG00000283512,CTD-2547E10.6,0,0,0,0,0,0,0
ENSG00000257403,CTD-2547E10.3,0,1,0,0,0,0,0
ENSG00000158482,SNX29P1,0,0,0,0,0,2,1
ENSG00000276548,CTD-2547E10.5,0,0,0,0,0,0,0
ENSG00000169246,NPIPB3,229,133,598,136,288,242,250
ENSG00000180747,SMG1P3,65,44,74,80,22,100,58
ENSG00000265462,MIR3680-1,0,0,0,0,0,0,0
ENSG00000273956,CTB-31N19.5,7,6,1,0,21,11,2
ENSG00000257639,CTB-31N19.2,2,0,1,2,0,2,1
ENSG00000271609,CTB-31N19.4,2,0,0,0,0,2,0
ENSG00000252798,SCARNA6,0,0,0,0,0,0,0
ENSG00000197006,METTL9,4914,4268,6504,3529,5328,8505,4246
ENSG00000261596,CTB-31N19.3,19,3,24,27,104,28,25
ENSG00000140749,IGSF6,118,84,104,201,149,78,66
ENSG00000207248,RNU6-1005P,0,0,0,0,0,0,0
ENSG00000207042,RNU6-196P,1,0,0,1,0,0,0
ENSG00000155719,OTOA,23,6,73,40,42,99,19
ENSG00000260306,RP11-645C24.5,52,35,56,35,97,77,62
ENSG00000248124,RRN3P1,657,521,738,253,681,731,396
ENSG00000276721,RP11-645C24.6,0,0,0,0,0,0,0
ENSG00000185864,NPIPB4,472,359,252,344,106,637,219
ENSG00000185710,SMG1P4,10,1,2,0,1,13,2
ENSG00000257408,RP11-645C24.4,0,0,0,0,0,0,0
ENSG00000274460,CTD-2649C14.2,184,79,119,70,216,162,104
